session,roll_num,date,issue,question,result,title
116,169,8-May,H RES 872,On Ordering the Previous Question,P,"Providing for consideration of H.R. 5645, the Standard Merger and Acquisition Reviews Through Equal Rules Act of 2018; H.R. 2152, the Citizens Right to Know Act; and S.J.Res. 57, providing for congressional disapproval of the rule relating to Indirect Auto Lending and Compliance with the Equal Credit Opportunity Act"
116,168,7-May,H R 4335,"On Motion to Suspend the Rules and Pass, as Amended",P,Servicemember Family Burial Act
116,167,7-May,H R 4910,"On Motion to Suspend the Rules and Pass, as Amended",P,Veterans Cemetery Benefit Correction Act
116,166,27-Apr,H RES 856,On Motion to Table,P, 
116,165,27-Apr,H R 4,On Passage,P,FAA Reauthorization Act
116,164,27-Apr,H R 4,On Motion to Recommit with Instructions,F,FAA Reauthorization Act
116,163,27-Apr,H R 4,On Agreeing to the Amendment,A,Duncan of Tennessee Part A Amendment No. 114
116,162,27-Apr,H R 4,On Agreeing to the Amendment,F,McClintock of California Part A Amendment No. 112
116,161,26-Apr,H R 4744,"On Motion to Suspend the Rules and Pass, as Amended",P,Iran Human Rights and Hostage-Taking Accountability Act
116,160,26-Apr,H R 4,On Agreeing to the Amendment,F,Lynch of Massachusetts Part A Amendment No. 87
116,159,26-Apr,H R 4,On Agreeing to the Amendment,A,Denham of California Part A Amendment No. 79
116,158,26-Apr,H R 4,On Agreeing to the Amendment,F,Lipinski of Illinois Part A Amendment No. 78
116,157,26-Apr,H R 4,On Agreeing to the Amendment,F,King of Iowa Part A Amendment No. 63
116,156,26-Apr,H R 4,On Agreeing to the Amendment,F,Rohrabacher of California Part A Amendment No. 60
116,155,26-Apr,H R 4,On Agreeing to the Amendment,F,DeFazio of Oregon Part A Amendment No. 42
116,154,25-Apr,H R 5447,"On Motion to Suspend the Rules and Pass, as Amended",P,Music Modernization Act
116,153,25-Apr,H R 3144,On Passage,P,"To provide for operations of the Federal Columbia River Power System pursuant to a certain operation plan for a specified period of time, and for other purposes"
116,152,25-Apr,H R 3144,On Motion to Recommit with Instructions,F,"To provide for operations of the Federal Columbia River Power System pursuant to a certain operation plan for a specified period of time, and for other purposes"
116,151,25-Apr,H RES 839,On Agreeing to the Resolution,P,"Providing for consideration of H.R. 4, the FAA Reauthorization Act of 2018; and providing for consideration of H.R. 3144, to provide for operations of the Federal Columbia River Power System pursuant to a certain operation plan for a specified period of time"
116,150,25-Apr,H RES 839,On Ordering the Previous Question,P,"Providing for consideration of H.R. 4, the FAA Reauthorization Act of 2018; and providing for consideration of H.R. 3144, to provide for operations of the Federal Columbia River Power System pursuant to a certain operation plan for a specified period of time"
116,149,24-Apr,H R 5086,"On Motion to Suspend the Rules and Pass, as Amended",P,Innovators to Entrepreneurs Act of 2018
116,148,24-Apr,H CON RES 111,"On Motion to Suspend the Rules and Agree, as Amended",P,"Recognizing and supporting the efforts of the United Bid Committee to bring the 2026 Federation Internationale de Football Association (FIFA) World Cup competition to Canada, Mexico, and the United States"
116,147,18-Apr,H R 2905,"On Motion to Suspend the Rules and Pass, as Amended",P,Justice for Victims of IRS Scams and Identity Theft Act of 2018
116,146,18-Apr,H R 5444,On Passage,P,Taxpayer First Act
116,145,18-Apr,H R 5445,On Passage,P,21st Century IRS Act
116,144,18-Apr,H RES 831,On Agreeing to the Resolution,P,"Providing for consideration of the bill (H.R. 5444) Taxpayer First Act, and providing for consideration of the (H.R. 5445) 21st Century IRS Act"
116,143,18-Apr,H RES 831,On Ordering the Previous Question,P,"Providing for consideration of the bill (H.R. 5444) Taxpayer First Act, and providing for consideration of the (H.R. 5445) 21st Century IRS Act"
116,142,17-Apr,H R 5192,On Passage,P,Protecting Children from Identity Theft Act
116,141,16-Apr,S 167,On Motion to Suspend the Rules and Pass,P,"To designate a National Memorial to Fallen Educators at the National Teachers Hall of Fame in Emporia, Kansas"
116,140,16-Apr,H R 146,"On Motion to Suspend the Rules and Pass, as Amended",P,Eastern Band of Cherokee Historic Lands Reacquisition Act
116,139,13-Apr,H R 4790,On Passage,P,Volcker Rule Regulatory Harmonization Act
116,138,12-Apr,H J RES 2,On Motion to Suspend the Rules and Pass,F,Proposing a balanced budget amendment to the Constitution of the United States
116,137,11-Apr,H R 4293,On Passage,P,Stress Test Improvement Act
116,136,11-Apr,H R 4293,On Motion to Recommit with Instructions,F,Stress Test Improvement Act
116,135,11-Apr,H R 4061,On Passage,P,Financial Stability Oversight Council Improvement Act
116,134,11-Apr,H RES 811,On Agreeing to the Resolution,P,"Providing for consideration of the bill (H.R. 4790) to amend the Volcker rule to give the Board of Governors of the Federal Reserve System sole rulemaking authority, to exclude community banks from the requirements of the Volcker rule, and for other purposes, and providing for motions to suspend the rules"
116,133,11-Apr,H RES 811,On Ordering the Previous Question,P,"Providing for consideration of the bill (H.R. 4790) to amend the Volcker rule to give the Board of Governors of the Federal Reserve System sole rulemaking authority, to exclude community banks from the requirements of the Volcker rule, and for other purposes, and providing for motions to suspend the rules"
116,132,10-Apr,JOURNAL,On Approving the Journal,P, 
116,131,10-Apr,H R 4203,"On Motion to Suspend the Rules and Pass, as Amended",P,Combat Online Predators Act
116,130,10-Apr,H R 2219,"On Motion to Suspend the Rules and Pass, as Amended",P,End Banking for Human Traffickers Act of 2018
116,129,22-Mar,H R 5089,"On Motion to Suspend the Rules and Pass, as Amended",P,Strengthening Local Transportation Security Capabilities Act of 2018
116,128,22-Mar,H R 4467,"On Motion to Suspend the Rules and Pass, as Amended",P,Strengthening Aviation Security Act of 2018
116,127,22-Mar,H R 1625,On Motion to Concur in the Senate Amendment with an Amendment,P,TARGET Act
116,126,22-Mar,H R 5131,"On Motion to Suspend the Rules and Pass, as Amended",P,Surface Transportation Security Improvement Act 2018
116,125,22-Mar,H R 4227,"On Motion to Suspend the Rules and Pass, as Amended",P,Vehicular Terrorism Prevention Act of 2018
116,124,22-Mar,H RES 796,On Agreeing to the Resolution,P,"Providing for consideration of the Senate amendment to H.R. 1625, Consolidated Appropriations Act and the TARGET Act; and providing for proceedings during the period from March 23, 2018, through April 9, 2018"
116,123,22-Mar,H RES 796,On Ordering the Previous Question,P,"Providing for consideration of the Senate amendment to H.R. 1625, Consolidated Appropriations Act and the TARGET Act; and providing for proceedings during the period from March 23, 2018, through April 9, 2018"
116,122,21-Mar,JOURNAL,On Approving the Journal,P, 
116,121,21-Mar,H R 5247,On Passage,P,"Trickett Wendler, Frank Mongiello, Jordan McLinn, and Matthew Bellina Right to Try Act of 2018"
116,120,21-Mar,H R 5247,On Motion to Recommit with Instructions,F,"Trickett Wendler, Frank Mongiello, Jordan McLinn, and Matthew Bellina Right to Try Act of 2018"
116,119,20-Mar,H R 4566,On Passage,P,Alleviating Stress Test Burdens to Help Investors Act
116,118,20-Mar,H RES 787,On Agreeing to the Resolution,P,"Providing for consideration of H.R. 4566, the Alleviating Stress Test Burdens to Help Investors Act; Providing for consideration of H.R. 5247, the Trickett Wendler, Frank Mongiello, Jordan McLinn, and Matthew Bellina Right to Try Act of 2018; and for other purposes"
116,117,20-Mar,H RES 787,On Ordering the Previous Question,P,"Providing for consideration of H.R. 4566, the Alleviating Stress Test Burdens to Help Investors Act; Providing for consideration of H.R. 5247, the Trickett Wendler, Frank Mongiello, Jordan McLinn, and Matthew Bellina Right to Try Act of 2018; and for other purposes"
116,116,19-Mar,H R 4851,"On Motion to Suspend the Rules and Pass, as Amended",P,Kennedy--King National Commemorative Site Act
116,115,19-Mar,H R 835,On Motion to Suspend the Rules and Pass,P,"To update the map of, and modify the maximum acreage available for inclusion in, the Florissant Fossil Beds National Monument"
116,114,15-Mar,H RES 780,On Agreeing to the Resolution,P,"Providing for consideration of H.R. 4061, the Financial Stability Oversight Council Improvement Act of 2017; and providing for consideration of H.R. 4293, the Stress Test Improvement Act of 2017"
116,113,15-Mar,H RES 780,On Ordering the Previous Question,P,"Providing for consideration of H.R. 4061, the Financial Stability Oversight Council Improvement Act of 2017; and providing for consideration of H.R. 4293, the Stress Test Improvement Act of 2017"
116,112,15-Mar,H R 4545,On Passage,P,Financial Institutions Examination Fairness and Reform Act
116,111,15-Mar,H R 4545,On Agreeing to the Amendment,F,Maxine Waters of California Part B Amendment No. 1
116,110,15-Mar,H R 4263,On Passage,P,Regulation At Improvement Act of 2017
116,109,15-Mar,H R 4263,On Motion to Recommit with Instructions,F,Regulation At Improvement Act of 2017
116,108,14-Mar,H R 1116,On Passage,P,Taking Account of Institutions with Low Operation Risk Act of 2017 or the TAILOR Act of 2017
116,107,14-Mar,H R 1116,On Motion to Recommit with Instructions,F,Taking Account of Institutions with Low Operation Risk Act of 2017 or the TAILOR Act of 2017
116,106,14-Mar,H R 4909,"On Motion to Suspend the Rules and Pass, as Amended",P,"Student, Teachers, and Officers Preventing School Violence Act of 2018"
116,105,14-Mar,H RES 773,On Agreeing to the Resolution,P,"Providing for consideration of H.R. 4545, the Financial Institutions Examination Fairness and Reform Act; H.R. 1116, the TAILOR Act of 2017; and H.R. 4263, the Regulation At Improvement Act of 2017"
116,104,14-Mar,H RES 773,On Ordering the Previous Question,P,"Providing for consideration of H.R. 4545, the Financial Institutions Examination Fairness and Reform Act; H.R. 1116, the TAILOR Act of 2017; and H.R. 4263, the Regulation At Improvement Act of 2017"
116,103,13-Mar,H R 4465,On Motion to Suspend the Rules and Pass,P,Endangered Fish Recovery Programs Extension Act of 2017
116,102,13-Mar,H R 5247,On Motion to Suspend the Rules and Pass,F,"Trickett Wendler, Frank Mongiello, Jordan McLinn, and Matthew Bellina Right to Try Act of 2018"
116,101,8-Mar,H R 1119,On Passage,P,Satisfying Energy Needs and Saving the Environment (SENSE) Act
116,100,8-Mar,H R 1119,On Motion to Recommit with Instructions,F,Satisfying Energy Needs and Saving the Environment (SENSE) Act
116,99,7-Mar,H R 1917,On Passage,P,Blocking Regulatory Interference from Closing Kilns Act
116,98,7-Mar,H R 1917,On Motion to Recommit with Instructions,F,Blocking Regulatory Interference from Closing Kilns Act
116,97,7-Mar,H RES 762,On Agreeing to the Resolution,P,"Providing for consideration of the bill (H.R. 1119) Satisfying Energy Needs and Saving the Environment Act, and providing for consideration of the bill (H.R. 1917) Blocking Regulatory Interference from Closing Kilns Act"
116,96,7-Mar,H RES 762,On Ordering the Previous Question,P,"Providing for consideration of the bill (H.R. 1119) Satisfying Energy Needs and Saving the Environment Act, and providing for consideration of the bill (H.R. 1917) Blocking Regulatory Interference from Closing Kilns Act"
116,95,6-Mar,H R 4607,On Passage,P,Comprehensive Regulatory Review Act
116,94,6-Mar,H R 4607,On Motion to Recommit with Instructions,F,Comprehensive Regulatory Review Act
116,93,5-Mar,H R 4406,"On Motion to Suspend the Rules and Pass, as Amended",P,"To designate the facility of the United States Postal Service located at 99 Macombs Place in New York, New York, as the Tuskegee Airman Post Office Building"
116,92,5-Mar,H R 3183,On Motion to Suspend the Rules and Pass,P,"To designate the facility of the United States Postal Service located at 13683 James Madison Highway in Palmyra, Virginia, as the U.S. Navy Seaman Dakota Kyle Rigsby Post Office"
116,91,27-Feb,H R 1865,On Passage,P,Allow States and Victims to Fight Online Sex Trafficking Act
116,90,27-Feb,H R 1865,On Agreeing to the Amendment,A,Mimi Walters of California Amendment No. 2
116,89,27-Feb,H R 4296,On Passage,P,To place requirements on operational risk capital requirements for banking organizations established by an appropriate Federal banking agency
116,88,27-Feb,H R 4296,On Motion to Recommit with Instructions,F,To place requirements on operational risk capital requirements for banking organizations established by an appropriate Federal banking agency
116,87,27-Feb,H RES 747,On Agreeing to the Resolution,P,"Providing for consideration of the bill (H.R. 4296) to place requirements on operational risk capital requirements for banking organizations established by an appropriate Federal banking agency, and providing for consideration of the bill (H.R. 4607) the Comprehensive Regulatory Review Act"
116,86,27-Feb,H RES 747,On Ordering the Previous Question,P,"Providing for consideration of the bill (H.R. 4296) to place requirements on operational risk capital requirements for banking organizations established by an appropriate Federal banking agency, and providing for consideration of the bill (H.R. 4607) the Comprehensive Regulatory Review Act"
116,85,27-Feb,H RES 748,On Agreeing to the Resolution,P,"Providing for consideration of the bill (H.R. 1865), the Allow States and Victims to Fight Online Sex Trafficking Act of 2017"
116,84,27-Feb,H RES 748,On Ordering the Previous Question,P,"Providing for consideration of the bill (H.R. 1865), the Allow States and Victims to Fight Online Sex Trafficking Act of 2017"
116,83,27-Feb,MOTION,Table Appeal of the Ruling of the Chair,P, 
116,82,26-Feb,H R 2422,"On Motion to Suspend the Rules and Pass, as Amended",P,Action for Dental Health Act of 2017
116,81,26-Feb,H R 1222,"On Motion to Suspend the Rules and Pass, as Amended",P,Congenital Heart Futures Reauthorization Act of 2017
116,80,15-Feb,H R 620,On Passage,P,ADA Education and Reform Act of 2017
116,79,15-Feb,H R 620,On Agreeing to the Amendment,F,Langevin of Rhode Island Part A Amendment No. 2
116,78,14-Feb,H R 3299,On Passage,P,Protecting Consumers Access to Credit Act of 2017
116,77,14-Feb,H R 3978,On Passage,P,TRID Improvement Act
116,76,14-Feb,H R 3978,On Motion to Recommit with Instructions,F,TRID Improvement Act
116,75,14-Feb,H RES 129,"On Motion to Suspend the Rules and Agree, as Amended",P,"Calling on the Department of Defense, other elements of the Federal Government, and foreign governments to intensify efforts to investigate, recover, and identify all missing and unaccounted-for personnel of the United States"
116,74,14-Feb,H R 3542,"On Motion to Suspend the Rules and Pass, as Amended",P,Hamas Human Shields Prevention Act
116,73,14-Feb,H RES 736,On Agreeing to the Resolution,P,"Providing for consideration of H.R. 620, the ADA Education and Reform Act of 2017; H.R. 3299, the Protection Consumers Access to Credit Act of 2017; H.R. 3978, theTRID Improvement Act of 2017; and providing for proceedings during the period from February 16, 2018, through February 23, 2018"
116,72,14-Feb,H RES 736,On Ordering the Previous Question,P,"Providing for consideration of H.R. 620, the ADA Education and Reform Act of 2017; H.R. 3299, the Protection Consumers Access to Credit Act of 2017; H.R. 3978, theTRID Improvement Act of 2017; and providing for proceedings during the period from February 16, 2018, through February 23, 2018"
116,71,13-Feb,H R 4979,"On Motion to Suspend the Rules and Pass, as Amended",P,To extend the Generalized System of Preferences and to make technical changes to the competitive need limitations provision of the program
116,70,13-Feb,H R 4533,"On Motion to Suspend the Rules and Pass, as Amended",P,Lexington VA Health Care System
116,69,9-Feb,H R 1892,On Motion to Concur in the Senate Amdt to the House Amdt to the Senate Amdt,P,The Bipartisan Budget Act of 2018
116,68,9-Feb,H RES 734,On Agreeing to the Resolution,P,"Providing for consideration of the Senate Amendment to the House Amendment to the Senate Amendment to H.R. 1892, the Bipartisan Budget Act of 2018"
116,67,9-Feb,H RES 734,On Ordering the Previous Question,P,"Providing for consideration of the Senate Amendment to the House Amendment to the Senate Amendment to H.R. 1892, the Bipartisan Budget Act of 2018"
116,66,8-Feb,H R 4771,On Passage,P,Small Bank Holding Company Relief Act of 2018
116,65,8-Feb,JOURNAL,On Approving the Journal,P, 
116,64,8-Feb,H R 1153,On Passage,P,Mortgage Choice Act of 2017
116,63,7-Feb,JOURNAL,On Approving the Journal,P, 
116,62,7-Feb,H R 1997,"On Motion to Suspend the Rules and Pass, as Amended",P,Ukraine Cybersecurity Cooperation Act of 2017
116,61,7-Feb,H R 3851,"On Motion to Suspend the Rules and Pass, as Amended",P,War Crimes Rewards Expansion Act
116,60,6-Feb,H R 1892,On Motion to Concur in the Senate Amendment with an Amendment,P,"Further Extension of Continuing Appropriations Act, 2018"
116,59,6-Feb,H RES 727,On Agreeing to the Resolution,P,"Providing for consideration of the Senate amendment to the bill (H.R. 1892) to amend title 4, United States Code, to provide for the flying of the flag at half-staff in the event of the death of a first responder in the line of duty"
116,58,6-Feb,H RES 727,On Ordering the Previous Question,P,"Providing for consideration of the Senate amendment to the bill (H.R. 1892) to amend title 4, United States Code, to provide for the flying of the flag at half-staff in the event of the death of a first responder in the line of duty"
116,57,6-Feb,MOTION,Table Appeal of the Ruling of the Chair,P, 
116,56,6-Feb,H R 772,On Passage,P,Common Sense Nutrition Disclosure Act of 2017
116,55,6-Feb,H RES 725,On Agreeing to the Resolution,P,"Providing for consideration of H.R. 772, the Common Sense Nutrition Disclosure Act of 2017; H.R. 1153, the Mortgage Choice Act of 2017; H.R. 4771, the Small Bank Holding Company Relief Act of 2018; and for other purposes"
116,54,6-Feb,H RES 725,On Ordering the Previous Question,P,"Providing for consideration of H.R. 772, the Common Sense Nutrition Disclosure Act of 2017; H.R. 1153, the Mortgage Choice Act of 2017; H.R. 4771, the Small Bank Holding Company Relief Act of 2018; and for other purposes"
116,53,6-Feb,H RES 726,On Motion to Table,P,Raising a question of the privileges of the House
116,52,5-Feb,JOURNAL,On Approving the Journal,P, 
116,51,5-Feb,H R 4547,"On Motion to Suspend the Rules and Pass, as Amended",P,Strengthening Protections for Social Security Beneficiaries Act of 2018
116,50,30-Jan,H R 4292,"On Motion to Suspend the Rules and Pass, as Amended",P,Financial Institution Living Will Improvement Act
116,49,30-Jan,H R 695,On Motion to Concur in the Senate Amendments with an Amendment,P,Child Protection Improvements Act of 2017
116,48,30-Jan,H RES 714,On Agreeing to the Resolution,P,"Providing for consideration of the Senate amendments to H.R. 695, the Child Protection Improvements Act of 2017"
116,47,30-Jan,H RES 714,On Ordering the Previous Question,P,"Providing for consideration of the Senate amendments to H.R. 695, the Child Protection Improvements Act of 2017"
116,46,29-Jan,H R 1457,"On Motion to Suspend the Rules and Pass, as Amended",P,"To establish requirements for use of a drivers license or personal identification card by certain financial institutions for opening an account or obtaining a financial product or service, and for other purposes"
116,45,29-Jan,S 534,"On Motion to Suspend the Rules and Pass, as Amended",P,Protecting Young Victims from Sexual Abuse and Safe Sport Authorization Act
116,44,22-Jan,H R 195,On Motion to Concur in the Senate Adt to the House Adt to the Senate Adt,P,Federal Register Printing Savings Act
116,43,20-Jan,MOTION,On Motion to Fix the Convening Time,P, 
116,42,20-Jan,H RES 708,On Agreeing to the Resolution,P,"Waiving a Requirement of Clause 6(A) of Rule XIII with Respect to Consideration of Certain Resolutions Reported from the Committee on Rules, and Providing for Consideration of Motions to Suspend the Rules"
116,41,20-Jan,H RES 708,On Ordering the Previous Question,P,"Waiving a Requirement of Clause 6(A) of Rule XIII with Respect to Consideration of Certain Resolutions Reported from the Committee on Rules, and Providing for Consideration of Motions to Suspend the Rules"
116,40,20-Jan,H RES 708,Table Appeal of the Ruling of the Chair,P,"Waiving a Requirement of Clause 6(A) of Rule XIII with Respect to Consideration of Certain Resolutions Reported from the Committee on Rules, and Providing for Consideration of Motions to Suspend the Rules"
116,39,20-Jan,QUORUM,Call of the House,P, 
116,38,20-Jan,MOTION,On Ordering a Call of the House,P, 
116,37,19-Jan,ADJOURN,On Motion to Adjourn,F, 
116,36,19-Jan,H R 4712,On Passage,P,Born-Alive Abortion Survivors Protection Act
116,35,19-Jan,H RES 705,On Motion to Table,P,"Impeaching Donald John Trump, President of the United States, of high misdemeanors"
116,34,18-Jan,H R 1660,On Motion to Suspend the Rules and Pass,P,Global Health Innovation Act of 2017
116,33,18-Jan,H R 195,On Motion to Concur in the Senate Amendment with an Amendment,P,Federal Register Printing Savings Act
116,32,18-Jan,H R 2954,On Passage,P,Home Mortgage Disclosure Adjustment Act
116,31,18-Jan,H R 2954,On Motion to Recommit with Instructions,F,Home Mortgage Disclosure Adjustment Act
116,30,18-Jan,H RES 694,On Agreeing to the Resolution,P,"Providing for consideration of H.R. 4712, the Born-Alive Abortion Survivors Protection Act; providing for proceedings during the period from January 22, 2018, through January 26, 2018"
116,29,18-Jan,H RES 694,On Ordering the Previous Question,P,"Providing for consideration of H.R. 4712, the Born-Alive Abortion Survivors Protection Act; providing for proceedings during the period from January 22, 2018, through January 26, 2018"
116,28,18-Jan,H RES 696,On Agreeing to the Resolution,P,"Providing for consideration of the Senate amendment to H.R. 195, the Federal Register Printing Savings Act of 2017; waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules; and providing for consideration of motions to suspend the rules"
116,27,18-Jan,H RES 696,On Ordering the Previous Question,P,"Providing for consideration of the Senate amendment to H.R. 195, the Federal Register Printing Savings Act of 2017; waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules; and providing for consideration of motions to suspend the rules"
116,26,17-Jan,JOURNAL,On Approving the Journal,P, 
116,25,17-Jan,H R 4279,"On Motion to Suspend the Rules and Pass, as Amended",P,Expanding Investment Opportunities Act
116,24,17-Jan,H R 3326,On Passage,P,World Bank Accountability Act of 2017
116,23,17-Jan,H R 3326,On Agreeing to the Amendment,A,Connolly of Virginia Part A Amendment No. 2
116,22,17-Jan,H R 4258,"On Motion to Suspend the Rules and Pass, as Amended",P,Family Self-Sufficiency Act
116,21,17-Jan,H RES 693,On Agreeing to the Resolution,P,Providing for consideration of the bill (H.R. 3326) the World Bank Accountability Act; and providing for consideration of the bill (H.R. 2954) the Home Mortgage Disclosure Adjustment Act
116,20,17-Jan,H RES 693,On Ordering the Previous Question,P,Providing for consideration of the bill (H.R. 3326) the World Bank Accountability Act; and providing for consideration of the bill (H.R. 2954) the Home Mortgage Disclosure Adjustment Act
116,19,16-Jan,S 117,On Motion to Suspend the Rules and Pass,P,Alex Diekmann Peak Designation Act of 2017
116,18,16-Jan,H R 4318,"On Motion to Suspend the Rules and Pass, as Amended",P,Miscellaneous Tariff Bill Act of 2018
116,17,11-Jan,H R 4578,On Motion to Suspend the Rules and Pass,P,Counter Terrorist Network Act
116,16,11-Jan,S 139,On Passage,P,Rapid DNA Act of 2017
116,15,11-Jan,S 139,On Motion to Commit with Instructions,F,Rapid DNA Act of 2017
116,14,11-Jan,S 139,On Agreeing to the Amendment,F,Amash of Michigan Substitute Amendment No. 1
116,13,10-Jan,JOURNAL,On Approving the Journal,P, 
116,12,10-Jan,H R 4567,"On Motion to Suspend the Rules and Pass, as Amended",P,DHS Overseas Personnel Enhancement Act of 2017
116,11,10-Jan,S 140,On Passage,P,To amend the White Mountain Apache Tribe Water Rights Quantification Act of 2010 to clarify the use of amounts in the WMAT Settlement Fund
116,10,10-Jan,H RES 681,On Agreeing to the Resolution,P,Providing for consideration of the bill (S. 140) to amend the White Mountain Apache Tribe Water Rights Quantification Act of 2010 to clarify the use of amounts in the WMAT Settlement Fund
116,9,10-Jan,H RES 681,On Ordering the Previous Question,P,Providing for consideration of the bill (S. 140) to amend the White Mountain Apache Tribe Water Rights Quantification Act of 2010 to clarify the use of amounts in the WMAT Settlement Fund
116,8,10-Jan,H RES 682,On Agreeing to the Resolution,P,"Providing for consideration of the bill (S. 139) to implement the use of Rapid DNA instruments to inform decisions about pretrial release or detention and their conditions, to solve and prevent violent crimes and other crimes, to exonerate the innocent, to prevent DNA analysis backlongs, and for other purposes"
116,7,10-Jan,ADJOURN,On Motion to Adjourn,F, 
116,6,10-Jan,ADJOURN,On Motion to Adjourn,F, 
116,5,10-Jan,ADJOURN,On Motion to Adjourn,F, 
116,4,9-Jan,H R 4581,On Motion to Suspend the Rules and Pass,P,Screening and Vetting Passenger Exchange Act
116,3,9-Jan,H R 4564,On Motion to Suspend the Rules and Pass,P,Post-Caliphate Threat Assessment Act of 2017
116,2,9-Jan,H RES 676,On Motion to Suspend the Rules and Agree,P,"Supporting the rights of the people of Iran to free expression, condemning the Iranian regime for its crackdown on legitimate protests, and for other purposes"
116,1,8-Jan,QUORUM,Call of the House,P, 
115,701,19-Dec,H R 5430,On Passage,P,United States-Mexico-Canada Agreement Implementation Act
115,700,19-Dec,H R 5377,On Passage,P,Restoring Tax Fairness for States and Localities Act
115,699,19-Dec,H R 5377,On Motion to Recommit with Instructions,P,Restoring Tax Fairness for States and Localities Act
115,698,19-Dec,H RES 772,On Agreeing to the Resolution,P,"Providing for consideration of the bill (H.R. 5377) to amend the Internal Revenue Code of 1986 to modify the limitation on deduction of State and local taxes, and for other purposes"
115,697,19-Dec,H RES 772,On Ordering the Previous Question,P,"Providing for consideration of the bill (H.R. 5377) to amend the Internal Revenue Code of 1986 to modify the limitation on deduction of State and local taxes, and for other purposes"
115,696,18-Dec,H RES 755,On Agreeing to Article II of the Resolution,P,"Impeaching Donald John Trump, President of the United States, for high crimes and misdemeanors"
115,695,18-Dec,H RES 755,On Agreeing to Article I of the Resolution,P,"Impeaching Donald John Trump, President of the United States, for high crimes and misdemeanors"
115,694,18-Dec,H RES 767,On Agreeing to the Resolution,P,"Providing for consideration of the resolution (H. Res. 755) impeaching Donald John Trump, President of the United States, for high crimes and misdemeanors"
115,693,18-Dec,H RES 767,On Ordering the Previous Question,P,"Providing for consideration of the resolution (H. Res. 755) impeaching Donald John Trump, President of the United States, for high crimes and misdemeanors"
115,692,18-Dec,H RES 770,On Motion to Table,P,Raising a question of the privileges of the House
115,691,18-Dec,ADJOURN,On Motion to Adjourn,F, 
115,690,17-Dec,H R 1158,On Motion to Concur in the Senate Amendment with an Amendment,P,DHS Cyber Hunt and Incident Response Teams Act
115,689,17-Dec,H R 1865,On Motion to Concur in the Senate Amendment with an Amendment,P,National Law Enforcement Museum Commemorative Coin Act
115,688,17-Dec,H R 2548,"On Motion to Suspend the Rules and Pass, as Amended",P,Hazard Eligilbiltiy and Local Projects Act
115,687,17-Dec,H R 722,On Motion to Suspend the Rules and Pass,P,Miracle Mountain Designation Act
115,686,17-Dec,H R 3530,"On Motion to Suspend the Rules and Pass, as Amended",P,Improving Confidence in Veterans Care Act
115,685,17-Dec,H R 4183,"On Motion to Suspend the Rules and Pass, as Amended",P,Identifying Barriers and Best Practices Study Act
115,684,17-Dec,H RES 765,On Agreeing to the Resolution,P,"Providing for consideration of the Senate amendment to the bill (H.R. 1158), and for other purposes; providing for consideration of the Senate amendment to the bill (H.R. 1865), and for other purposes; and providing for the adoption of the resolution (H. Res. 761)"
115,683,17-Dec,H RES 765,On Ordering the Previous Question,P,"Providing for consideration of the Senate amendment to the bill (H.R. 1158), and for other purposes; providing for consideration of the Senate amendment to the bill (H.R. 1865), and for other purposes; and providing for the adoption of the resolution (H. Res. 761)"
115,682,12-Dec,H R 3,On Passage,P,Elijah E. Cummings Lower Drug Costs Now Act
115,681,12-Dec,H R 3,On Motion to Recommit with Instructions,F,Elijah E. Cummings Lower Drug Costs Now Act
115,680,12-Dec,H R 3,On Agreeing to the Amendment,A,Cunningham of South Carolina Part B Amendment No. 11
115,679,12-Dec,H R 3,On Agreeing to the Amendment,A,Luria of Virginia Part B Amendment No. 10
115,678,12-Dec,H R 3,On Agreeing to the Amendment,A,Gottheimer of New Jersey Part B Amendment No. 7
115,677,12-Dec,H R 3,On Agreeing to the Amendment,A,OHalleran of Arizona Part B Amendment No. 5
115,676,12-Dec,H R 3,On Agreeing to the Amendment,F,Walden of Oregon Part B Amendment No. 1
115,675,11-Dec,H R 5038,Table Motion to Reconsider,P,Farm Workforce Modernization Act
115,674,11-Dec,H R 5038,On Passage,P,Farm Workforce Modernization Act
115,673,11-Dec,H R 5038,On Motion to Recommit with Instructions,F,Farm Workforce Modernization Act
115,672,11-Dec,S 1790,On Agreeing to the Conference Report,P,National Defense Authorization Act for Fiscal Year 2020
115,671,11-Dec,H RES 758,Table Motion to Reconsider,P,"Providing for consideration of H.R. 3, the Elijah E. Cummings Lower Drug Costs Now Act; H.R. 5038, the Farm Workforce Modernization Act of 2019; the conference report to accompany S. 1790, the National Defense Authorization Act"
115,670,11-Dec,H R 729,Table Motion to Reconsider,P,Tribal Coastal Resiliency Act
115,669,11-Dec,H RES 758,On Agreeing to the Resolution,P,"Providing for consideration of H.R. 3, the Elijah E. Cummings Lower Drug Costs Now Act; H.R. 5038, the Farm Workforce Modernization Act of 2019; the conference report to accompany S. 1790, the National Defense Authorization Act"
115,668,11-Dec,H RES 758,On Ordering the Previous Question,P,"Providing for consideration of H.R. 3, the Elijah E. Cummings Lower Drug Costs Now Act; H.R. 5038, the Farm Workforce Modernization Act of 2019; the conference report to accompany S. 1790, the National Defense Authorization Act"
