Committee,Subcommittee,Name,Title
Senate Committee on Environment and Public Works,"Superfund, Waste Management, and Regulatory Oversight",Jerry Moran,
Senate Committee on Environment and Public Works,"Superfund, Waste Management, and Regulatory Oversight",Joni Ernst,
Senate Committee on Environment and Public Works,"Superfund, Waste Management, and Regulatory Oversight",Dan Sullivan,
Senate Committee on Environment and Public Works,"Superfund, Waste Management, and Regulatory Oversight",John Barrasso,Ex Officio
Senate Committee on Environment and Public Works,"Superfund, Waste Management, and Regulatory Oversight",Cory A. Booker,Ranking Member
Senate Committee on Environment and Public Works,"Superfund, Waste Management, and Regulatory Oversight",Bernard Sanders,
Senate Committee on Environment and Public Works,"Superfund, Waste Management, and Regulatory Oversight",Chris Van Hollen,
Senate Committee on Environment and Public Works,"Superfund, Waste Management, and Regulatory Oversight",Thomas R. Carper,Ex Officio
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,Shelley Moore Capito,Chairman
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,James M. Inhofe,
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,John Boozman,
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,Roger F. Wicker,
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,Deb Fischer,
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,Jerry Moran,
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,Joni Ernst,
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,Richard C. Shelby,
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,John Barrasso,Ex Officio
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,Sheldon Whitehouse,Ranking Member
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,Benjamin L. Cardin,
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,Bernard Sanders,
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,Jeff Merkley,
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,Kirsten E. Gillibrand,
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,Edward J. Markey,
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,Tammy Duckworth,
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,Thomas R. Carper,Ex Officio
Senate Committee on Environment and Public Works,"Fisheries, Water, and Wildlife",John Boozman,Chairman
Senate Committee on Environment and Public Works,"Fisheries, Water, and Wildlife",James M. Inhofe,
Senate Committee on Environment and Public Works,"Fisheries, Water, and Wildlife",Shelley Moore Capito,
Senate Committee on Environment and Public Works,"Fisheries, Water, and Wildlife",Roger F. Wicker,
Senate Committee on Environment and Public Works,"Fisheries, Water, and Wildlife",Deb Fischer,
Senate Committee on Environment and Public Works,"Fisheries, Water, and Wildlife",Mike Rounds,
Senate Committee on Environment and Public Works,"Fisheries, Water, and Wildlife",Dan Sullivan,
Senate Committee on Environment and Public Works,"Fisheries, Water, and Wildlife",Richard C. Shelby,
Senate Committee on Environment and Public Works,"Fisheries, Water, and Wildlife",John Barrasso,Ex Officio
Senate Committee on Environment and Public Works,"Fisheries, Water, and Wildlife",Tammy Duckworth,Ranking Member
Senate Committee on Environment and Public Works,"Fisheries, Water, and Wildlife",Benjamin L. Cardin,
Senate Committee on Environment and Public Works,"Fisheries, Water, and Wildlife",Sheldon Whitehouse,Ranking Member
Senate Committee on Environment and Public Works,"Fisheries, Water, and Wildlife",Jeff Merkley,
Senate Committee on Environment and Public Works,"Fisheries, Water, and Wildlife",Kirsten E. Gillibrand,
Senate Committee on Environment and Public Works,"Fisheries, Water, and Wildlife",Edward J. Markey,
Senate Committee on Environment and Public Works,"Fisheries, Water, and Wildlife",Chris Van Hollen,
Senate Committee on Environment and Public Works,"Fisheries, Water, and Wildlife",Thomas R. Carper,Ex Officio
Senate Committee on Finance,,Orrin G. Hatch,Chairman
Senate Committee on Finance,,Chuck Grassley,
Senate Committee on Finance,,Mike Crapo,
Senate Committee on Finance,,Pat Roberts,
Senate Committee on Finance,,Michael B. Enzi,
Senate Committee on Finance,,John Cornyn,
Senate Committee on Finance,,John Thune,
Senate Committee on Finance,,Richard Burr,
Senate Committee on Finance,,Johnny Isakson,
Senate Committee on Finance,,Rob Portman,
Senate Committee on Finance,,Patrick J. Toomey,
Senate Committee on Finance,,Dean Heller,
Senate Committee on Finance,,Tim Scott,
Senate Committee on Finance,,Bill Cassidy,
Senate Committee on Finance,,Ron Wyden,Ranking Member
Senate Committee on Finance,,Debbie Stabenow,
Senate Committee on Finance,,Maria Cantwell,
Senate Committee on Finance,,Bill Nelson,
Senate Committee on Finance,,Robert Menendez,
Senate Committee on Finance,,Thomas R. Carper,
Senate Committee on Finance,,Benjamin L. Cardin,
Senate Committee on Finance,,Sherrod Brown,
Senate Committee on Finance,,Michael F. Bennet,
Senate Committee on Finance,,Robert P. Casey Jr.,
Senate Committee on Finance,,Mark R. Warner,
Senate Committee on Finance,,Claire McCaskill,
Senate Committee on Finance,,Sheldon Whitehouse,
Senate Committee on Finance,"Social Security, Pensions, and Family Policy",Bill Cassidy,Chairman
Senate Committee on Finance,"Social Security, Pensions, and Family Policy",Rob Portman,
Senate Committee on Finance,"Social Security, Pensions, and Family Policy",Mike Crapo,
Senate Committee on Finance,"Social Security, Pensions, and Family Policy",Patrick J. Toomey,
Senate Committee on Finance,"Social Security, Pensions, and Family Policy",Orrin G. Hatch,Ex Officio
Senate Committee on Finance,"Social Security, Pensions, and Family Policy",Sherrod Brown,Ranking Member
Senate Committee on Finance,"Social Security, Pensions, and Family Policy",Robert P. Casey Jr.,
Senate Committee on Finance,"Social Security, Pensions, and Family Policy",Ron Wyden,Ex Officio
Senate Committee on Finance,Health Care,Patrick J. Toomey,Chairman
Senate Committee on Finance,Health Care,Chuck Grassley,
Senate Committee on Finance,Health Care,Pat Roberts,
Senate Committee on Finance,Health Care,Michael B. Enzi,
Senate Committee on Finance,Health Care,John Thune,
Senate Committee on Finance,Health Care,Richard Burr,
Senate Committee on Finance,Health Care,Johnny Isakson,
Senate Committee on Finance,Health Care,Rob Portman,
Senate Committee on Finance,Health Care,Dean Heller,
Senate Committee on Finance,Health Care,Bill Cassidy,
Senate Committee on Finance,Health Care,Orrin G. Hatch,Ex Officio
Senate Committee on Finance,Health Care,Debbie Stabenow,Ranking Member
Senate Committee on Finance,Health Care,Robert Menendez,
Senate Committee on Finance,Health Care,Maria Cantwell,
Senate Committee on Finance,Health Care,Thomas R. Carper,
Senate Committee on Finance,Health Care,Benjamin L. Cardin,
Senate Committee on Finance,Health Care,Sherrod Brown,
Senate Committee on Finance,Health Care,Mark R. Warner,
Senate Committee on Finance,Health Care,Ron Wyden,
Senate Committee on Finance,Health Care,Sheldon Whitehouse,
Senate Committee on Finance,Taxation and IRS Oversight,Rob Portman,Chairman
Senate Committee on Finance,Taxation and IRS Oversight,Mike Crapo,
Senate Committee on Finance,Taxation and IRS Oversight,Pat Roberts,
Senate Committee on Finance,Taxation and IRS Oversight,Michael B. Enzi,
Senate Committee on Finance,Taxation and IRS Oversight,John Cornyn,
Senate Committee on Finance,Taxation and IRS Oversight,John Thune,
Senate Committee on Finance,Taxation and IRS Oversight,Richard Burr,
Senate Committee on Finance,Taxation and IRS Oversight,Johnny Isakson,
Senate Committee on Finance,Taxation and IRS Oversight,Patrick J. Toomey,
Senate Committee on Finance,Taxation and IRS Oversight,Tim Scott,
Senate Committee on Finance,Taxation and IRS Oversight,Orrin G. Hatch,Ex Officio
Senate Committee on Finance,Taxation and IRS Oversight,Mark R. Warner,Ranking Member
Senate Committee on Finance,Taxation and IRS Oversight,Thomas R. Carper,
Senate Committee on Finance,Taxation and IRS Oversight,Benjamin L. Cardin,
Senate Committee on Finance,Taxation and IRS Oversight,Claire McCaskill,
Senate Committee on Finance,Taxation and IRS Oversight,Robert Menendez,
Senate Committee on Finance,Taxation and IRS Oversight,Michael F. Bennet,
Senate Committee on Finance,Taxation and IRS Oversight,Robert P. Casey Jr.,
Senate Committee on Finance,Taxation and IRS Oversight,Maria Cantwell,
Senate Committee on Finance,Taxation and IRS Oversight,Sheldon Whitehouse,
Senate Committee on Finance,Taxation and IRS Oversight,Ron Wyden,Ex Officio
Senate Committee on Finance,"Energy, Natural Resources, and Infrastructure",Dean Heller,Chairman
Senate Committee on Finance,"Energy, Natural Resources, and Infrastructure",Chuck Grassley,
Senate Committee on Finance,"Energy, Natural Resources, and Infrastructure",Mike Crapo,
Senate Committee on Finance,"Energy, Natural Resources, and Infrastructure",Michael B. Enzi,
Senate Committee on Finance,"Energy, Natural Resources, and Infrastructure",John Cornyn,
Senate Committee on Finance,"Energy, Natural Resources, and Infrastructure",Richard Burr,
Senate Committee on Finance,"Energy, Natural Resources, and Infrastructure",Tim Scott,
Senate Committee on Finance,"Energy, Natural Resources, and Infrastructure",Bill Cassidy,
Senate Committee on Finance,"Energy, Natural Resources, and Infrastructure",Orrin G. Hatch,Ex Officio
Senate Committee on Finance,"Energy, Natural Resources, and Infrastructure",Michael F. Bennet,Ranking Member
Senate Committee on Finance,"Energy, Natural Resources, and Infrastructure",Maria Cantwell,
Senate Committee on Finance,"Energy, Natural Resources, and Infrastructure",Bill Nelson,
Senate Committee on Finance,"Energy, Natural Resources, and Infrastructure",Robert Menendez,
Senate Committee on Finance,"Energy, Natural Resources, and Infrastructure",Thomas R. Carper,
Senate Committee on Finance,"Energy, Natural Resources, and Infrastructure",Mark R. Warner,
Senate Committee on Finance,"Energy, Natural Resources, and Infrastructure",Sheldon Whitehouse,
Senate Committee on Finance,"Energy, Natural Resources, and Infrastructure",Ron Wyden,Ex Officio
Senate Committee on Finance,"International Trade, Customs, and Global Competitiveness",John Cornyn,Chairman
Senate Committee on Finance,"International Trade, Customs, and Global Competitiveness",Chuck Grassley,
Senate Committee on Finance,"International Trade, Customs, and Global Competitiveness",Pat Roberts,
Senate Committee on Finance,"International Trade, Customs, and Global Competitiveness",Johnny Isakson,
Senate Committee on Finance,"International Trade, Customs, and Global Competitiveness",John Thune,
Senate Committee on Finance,"International Trade, Customs, and Global Competitiveness",Dean Heller,
Senate Committee on Finance,"International Trade, Customs, and Global Competitiveness",Orrin G. Hatch,Ex Officio
Senate Committee on Finance,"International Trade, Customs, and Global Competitiveness",Robert P. Casey Jr.,Ranking Member
Senate Committee on Finance,"International Trade, Customs, and Global Competitiveness",Debbie Stabenow,
Senate Committee on Finance,"International Trade, Customs, and Global Competitiveness",Bill Nelson,
Senate Committee on Finance,"International Trade, Customs, and Global Competitiveness",Claire McCaskill,
Senate Committee on Finance,"International Trade, Customs, and Global Competitiveness",Ron Wyden,Ex Officio
Senate Committee on Finance,"International Trade, Customs, and Global Competitiveness",Benjamin L. Cardin,
Senate Committee on Finance,Fiscal Responsibility and Economic Growth,Tim Scott,Chairman
Senate Committee on Finance,Fiscal Responsibility and Economic Growth,Orrin G. Hatch,
Senate Committee on Finance,Fiscal Responsibility and Economic Growth,Ron Wyden,Ranking Member
Senate Committee on Foreign Relations,,Bob Corker,Chairman
Senate Committee on Foreign Relations,,James E. Risch,
Senate Committee on Foreign Relations,,Marco Rubio,
Senate Committee on Foreign Relations,,Ron Johnson,
Senate Committee on Foreign Relations,,Jeff Flake,
Senate Committee on Foreign Relations,,Cory Gardner,
Senate Committee on Foreign Relations,,Todd Young,
Senate Committee on Foreign Relations,,John Barrasso,
Senate Committee on Foreign Relations,,Johnny Isakson,
Senate Committee on Foreign Relations,,Rob Portman,
Senate Committee on Foreign Relations,,Rand Paul,
Senate Committee on Foreign Relations,,Robert Menendez,Ranking Member
Senate Committee on Foreign Relations,,Benjamin L. Cardin,
Senate Committee on Foreign Relations,,Jeanne Shaheen,
Senate Committee on Foreign Relations,,Christopher A. Coons,
Senate Committee on Foreign Relations,,Tom Udall,
Senate Committee on Foreign Relations,,Christopher Murphy,
Senate Committee on Foreign Relations,,Tim Kaine,
Senate Committee on Foreign Relations,,Edward J. Markey,
Senate Committee on Foreign Relations,,Jeff Merkley,
Senate Committee on Foreign Relations,,Cory A. Booker,
Senate Committee on Foreign Relations,Europe and Regional Security Cooperation,Ron Johnson,Chairman
Senate Committee on Foreign Relations,Europe and Regional Security Cooperation,James E. Risch,
Senate Committee on Foreign Relations,Europe and Regional Security Cooperation,John Barrasso,
Senate Committee on Foreign Relations,Europe and Regional Security Cooperation,Rob Portman,
Senate Committee on Foreign Relations,Europe and Regional Security Cooperation,Rand Paul,
Senate Committee on Foreign Relations,Europe and Regional Security Cooperation,Bob Corker,Ex Officio
Senate Committee on Foreign Relations,Europe and Regional Security Cooperation,Christopher Murphy,Ranking Member
Senate Committee on Foreign Relations,Europe and Regional Security Cooperation,Edward J. Markey,
Senate Committee on Foreign Relations,Europe and Regional Security Cooperation,Benjamin L. Cardin,
Senate Committee on Foreign Relations,Europe and Regional Security Cooperation,Jeanne Shaheen,
Senate Committee on Foreign Relations,Europe and Regional Security Cooperation,Robert Menendez,Ex Officio
Senate Committee on Foreign Relations,"East Asia, the Pacific, and International Cybersecurity Policy",Cory Gardner,Chairman
Senate Committee on Foreign Relations,"East Asia, the Pacific, and International Cybersecurity Policy",James E. Risch,
Senate Committee on Foreign Relations,"East Asia, the Pacific, and International Cybersecurity Policy",Marco Rubio,
Senate Committee on Foreign Relations,"East Asia, the Pacific, and International Cybersecurity Policy",John Barrasso,
Senate Committee on Foreign Relations,"East Asia, the Pacific, and International Cybersecurity Policy",Johnny Isakson,
Senate Committee on Foreign Relations,"East Asia, the Pacific, and International Cybersecurity Policy",Bob Corker,Ex Officio
Senate Committee on Foreign Relations,"East Asia, the Pacific, and International Cybersecurity Policy",Edward J. Markey,Ranking Member
Senate Committee on Foreign Relations,"East Asia, the Pacific, and International Cybersecurity Policy",Jeff Merkley,
Senate Committee on Foreign Relations,"East Asia, the Pacific, and International Cybersecurity Policy",Christopher Murphy,
Senate Committee on Foreign Relations,"East Asia, the Pacific, and International Cybersecurity Policy",Tim Kaine,
Senate Committee on Foreign Relations,"East Asia, the Pacific, and International Cybersecurity Policy",Robert Menendez,Ex Officio
Senate Committee on Foreign Relations,"Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights, and Global Women's Issues",Marco Rubio,Chairman
Senate Committee on Foreign Relations,"Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights, and Global Women's Issues",Ron Johnson,
Senate Committee on Foreign Relations,"Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights, and Global Women's Issues",Jeff Flake,
Senate Committee on Foreign Relations,"Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights, and Global Women's Issues",Cory Gardner,
Senate Committee on Foreign Relations,"Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights, and Global Women's Issues",Johnny Isakson,
Senate Committee on Foreign Relations,"Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights, and Global Women's Issues",Bob Corker,Ex Officio
Senate Committee on Foreign Relations,"Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights, and Global Women's Issues",Benjamin L. Cardin,Ranking Member
Senate Committee on Foreign Relations,"Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights, and Global Women's Issues",Tom Udall,
Senate Committee on Foreign Relations,"Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights, and Global Women's Issues",Jeanne Shaheen,
Senate Committee on Foreign Relations,"Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights, and Global Women's Issues",Tim Kaine,
Senate Committee on Foreign Relations,"Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights, and Global Women's Issues",Robert Menendez,Ex Officio
Senate Committee on Foreign Relations,"Near East, South Asia, Central Asia, and Counterterrorism",James E. Risch,Chairman
Senate Committee on Foreign Relations,"Near East, South Asia, Central Asia, and Counterterrorism",Marco Rubio,
Senate Committee on Foreign Relations,"Near East, South Asia, Central Asia, and Counterterrorism",Ron Johnson,
Senate Committee on Foreign Relations,"Near East, South Asia, Central Asia, and Counterterrorism",Todd Young,
Senate Committee on Foreign Relations,"Near East, South Asia, Central Asia, and Counterterrorism",Rob Portman,
Senate Committee on Foreign Relations,"Near East, South Asia, Central Asia, and Counterterrorism",Bob Corker,Ex Officio
Senate Committee on Foreign Relations,"Near East, South Asia, Central Asia, and Counterterrorism",Tim Kaine,Ranking Member
Senate Committee on Foreign Relations,"Near East, South Asia, Central Asia, and Counterterrorism",Benjamin L. Cardin,
Senate Committee on Foreign Relations,"Near East, South Asia, Central Asia, and Counterterrorism",Christopher Murphy,
Senate Committee on Foreign Relations,"Near East, South Asia, Central Asia, and Counterterrorism",Cory A. Booker,
Senate Committee on Foreign Relations,"Near East, South Asia, Central Asia, and Counterterrorism",Robert Menendez,Ex Officio
Senate Committee on Foreign Relations,Africa and Global Health Policy,Jeff Flake,Chairman
Senate Committee on Foreign Relations,Africa and Global Health Policy,Todd Young,
Senate Committee on Foreign Relations,Africa and Global Health Policy,John Barrasso,
Senate Committee on Foreign Relations,Africa and Global Health Policy,Johnny Isakson,
Senate Committee on Foreign Relations,Africa and Global Health Policy,Rand Paul,
Senate Committee on Foreign Relations,Africa and Global Health Policy,Bob Corker,Ex Officio
Senate Committee on Foreign Relations,Africa and Global Health Policy,Cory A. Booker,Ranking Member
Senate Committee on Foreign Relations,Africa and Global Health Policy,Christopher A. Coons,
Senate Committee on Foreign Relations,Africa and Global Health Policy,Tom Udall,
Senate Committee on Foreign Relations,Africa and Global Health Policy,Jeff Merkley,
Senate Committee on Foreign Relations,Africa and Global Health Policy,Robert Menendez,Ex Officio
Senate Committee on Foreign Relations,"State Department and USAID Management, International Operations, and Bilateral International Development",Johnny Isakson,Chairman
Senate Committee on Foreign Relations,"State Department and USAID Management, International Operations, and Bilateral International Development",James E. Risch,
Senate Committee on Foreign Relations,"State Department and USAID Management, International Operations, and Bilateral International Development",Marco Rubio,
Senate Committee on Foreign Relations,"State Department and USAID Management, International Operations, and Bilateral International Development",Rob Portman,
Senate Committee on Foreign Relations,"State Department and USAID Management, International Operations, and Bilateral International Development",Rand Paul,
Senate Committee on Foreign Relations,"State Department and USAID Management, International Operations, and Bilateral International Development",Bob Corker,Ex Officio
Senate Committee on Foreign Relations,"State Department and USAID Management, International Operations, and Bilateral International Development",Jeanne Shaheen,Ranking Member
Senate Committee on Foreign Relations,"State Department and USAID Management, International Operations, and Bilateral International Development",Christopher A. Coons,
Senate Committee on Foreign Relations,"State Department and USAID Management, International Operations, and Bilateral International Development",Cory A. Booker,
Senate Committee on Foreign Relations,"State Department and USAID Management, International Operations, and Bilateral International Development",Tom Udall,
Senate Committee on Foreign Relations,"State Department and USAID Management, International Operations, and Bilateral International Development",Robert Menendez,Ex Officio
Senate Committee on Foreign Relations,"Multilateral International Development, Multilateral Institutions, and International Economic, Energy, and Environmental Policy",Todd Young,Chairman
Senate Committee on Foreign Relations,"Multilateral International Development, Multilateral Institutions, and International Economic, Energy, and Environmental Policy",Jeff Flake,
Senate Committee on Foreign Relations,"Multilateral International Development, Multilateral Institutions, and International Economic, Energy, and Environmental Policy",Cory Gardner,
Senate Committee on Foreign Relations,"Multilateral International Development, Multilateral Institutions, and International Economic, Energy, and Environmental Policy",John Barrasso,
Senate Committee on Foreign Relations,"Multilateral International Development, Multilateral Institutions, and International Economic, Energy, and Environmental Policy",Rob Portman,
Senate Committee on Foreign Relations,"Multilateral International Development, Multilateral Institutions, and International Economic, Energy, and Environmental Policy",Bob Corker,Ex Officio
Senate Committee on Foreign Relations,"Multilateral International Development, Multilateral Institutions, and International Economic, Energy, and Environmental Policy",Jeff Merkley,Ranking Member
Senate Committee on Foreign Relations,"Multilateral International Development, Multilateral Institutions, and International Economic, Energy, and Environmental Policy",Tom Udall,
Senate Committee on Foreign Relations,"Multilateral International Development, Multilateral Institutions, and International Economic, Energy, and Environmental Policy",Christopher A. Coons,
Senate Committee on Foreign Relations,"Multilateral International Development, Multilateral Institutions, and International Economic, Energy, and Environmental Policy",Edward J. Markey,
Senate Committee on Foreign Relations,"Multilateral International Development, Multilateral Institutions, and International Economic, Energy, and Environmental Policy",Robert Menendez,Ex Officio
Senate Committee on Homeland Security and Governmental Affairs,,Ron Johnson,Chairman
Senate Committee on Homeland Security and Governmental Affairs,,Rob Portman,
Senate Committee on Homeland Security and Governmental Affairs,,Rand Paul,
Senate Committee on Homeland Security and Governmental Affairs,,James Lankford,
Senate Committee on Homeland Security and Governmental Affairs,,Michael B. Enzi,
Senate Committee on Homeland Security and Governmental Affairs,,John Hoeven,
Senate Committee on Homeland Security and Governmental Affairs,,Steve Daines,
Senate Committee on Homeland Security and Governmental Affairs,,Claire McCaskill,Ranking Member
Senate Committee on Homeland Security and Governmental Affairs,,Thomas R. Carper,
Senate Committee on Homeland Security and Governmental Affairs,,Heidi Heitkamp,
Senate Committee on Homeland Security and Governmental Affairs,,Gary C. Peters,
Senate Committee on Homeland Security and Governmental Affairs,,Margaret Wood Hassan,
Senate Committee on Homeland Security and Governmental Affairs,,Kamala D. Harris,
Senate Committee on Homeland Security and Governmental Affairs,,Doug Jones,
Senate Committee on Homeland Security and Governmental Affairs,Permanent Subcommittee on Investigations,Rob Portman,Chairman
Senate Committee on Homeland Security and Governmental Affairs,Permanent Subcommittee on Investigations,James Lankford,
Senate Committee on Homeland Security and Governmental Affairs,Permanent Subcommittee on Investigations,Rand Paul,
Senate Committee on Homeland Security and Governmental Affairs,Permanent Subcommittee on Investigations,Steve Daines,
Senate Committee on Homeland Security and Governmental Affairs,Permanent Subcommittee on Investigations,Ron Johnson,Ex Officio
Senate Committee on Homeland Security and Governmental Affairs,Permanent Subcommittee on Investigations,Thomas R. Carper,Ranking Member
Senate Committee on Homeland Security and Governmental Affairs,Permanent Subcommittee on Investigations,Heidi Heitkamp,
Senate Committee on Homeland Security and Governmental Affairs,Permanent Subcommittee on Investigations,Gary C. Peters,
Senate Committee on Homeland Security and Governmental Affairs,Permanent Subcommittee on Investigations,Margaret Wood Hassan,
Senate Committee on Homeland Security and Governmental Affairs,Permanent Subcommittee on Investigations,Claire McCaskill,Ex Officio
Senate Committee on Homeland Security and Governmental Affairs,Federal Spending Oversight and Emergency Management,Rand Paul,Chairman
Senate Committee on Homeland Security and Governmental Affairs,Federal Spending Oversight and Emergency Management,James Lankford,
Senate Committee on Homeland Security and Governmental Affairs,Federal Spending Oversight and Emergency Management,Michael B. Enzi,
Senate Committee on Homeland Security and Governmental Affairs,Federal Spending Oversight and Emergency Management,John Hoeven,
Senate Committee on Homeland Security and Governmental Affairs,Federal Spending Oversight and Emergency Management,Ron Johnson,Ex Officio
Senate Committee on Homeland Security and Governmental Affairs,Federal Spending Oversight and Emergency Management,Gary C. Peters,Ranking Member
Senate Committee on Homeland Security and Governmental Affairs,Federal Spending Oversight and Emergency Management,Kamala D. Harris,
Senate Committee on Homeland Security and Governmental Affairs,Federal Spending Oversight and Emergency Management,Doug Jones,
Senate Committee on Homeland Security and Governmental Affairs,Federal Spending Oversight and Emergency Management,Claire McCaskill,Ex Officio
Senate Committee on Homeland Security and Governmental Affairs,Regulatory Affairs and Federal Management,James Lankford,Chairman
Senate Committee on Homeland Security and Governmental Affairs,Regulatory Affairs and Federal Management,Rob Portman,
Senate Committee on Homeland Security and Governmental Affairs,Regulatory Affairs and Federal Management,Michael B. Enzi,
Senate Committee on Homeland Security and Governmental Affairs,Regulatory Affairs and Federal Management,Steve Daines,
Senate Committee on Homeland Security and Governmental Affairs,Regulatory Affairs and Federal Management,Ron Johnson,Ex Officio
Senate Committee on Homeland Security and Governmental Affairs,Regulatory Affairs and Federal Management,Heidi Heitkamp,Ranking Member
Senate Committee on Homeland Security and Governmental Affairs,Regulatory Affairs and Federal Management,Thomas R. Carper,
Senate Committee on Homeland Security and Governmental Affairs,Regulatory Affairs and Federal Management,Margaret Wood Hassan,
Senate Committee on Homeland Security and Governmental Affairs,Regulatory Affairs and Federal Management,Kamala D. Harris,
Senate Committee on Homeland Security and Governmental Affairs,Regulatory Affairs and Federal Management,Claire McCaskill,Ex Officio
"Senate Committee on Health, Education, Labor, and Pensions",,Lamar Alexander,Chairman
"Senate Committee on Health, Education, Labor, and Pensions",,Michael B. Enzi,
"Senate Committee on Health, Education, Labor, and Pensions",,Richard Burr,
"Senate Committee on Health, Education, Labor, and Pensions",,Johnny Isakson,
"Senate Committee on Health, Education, Labor, and Pensions",,Rand Paul,
"Senate Committee on Health, Education, Labor, and Pensions",,Susan M. Collins,
"Senate Committee on Health, Education, Labor, and Pensions",,Bill Cassidy,
"Senate Committee on Health, Education, Labor, and Pensions",,Todd Young,
"Senate Committee on Health, Education, Labor, and Pensions",,Orrin G. Hatch,
"Senate Committee on Health, Education, Labor, and Pensions",,Pat Roberts,
"Senate Committee on Health, Education, Labor, and Pensions",,Lisa Murkowski,
"Senate Committee on Health, Education, Labor, and Pensions",,Tim Scott,
"Senate Committee on Health, Education, Labor, and Pensions",,Patty Murray,Ranking Member
"Senate Committee on Health, Education, Labor, and Pensions",,Bernard Sanders,
"Senate Committee on Health, Education, Labor, and Pensions",,Robert P. Casey Jr.,
"Senate Committee on Health, Education, Labor, and Pensions",,Michael F. Bennet,
"Senate Committee on Health, Education, Labor, and Pensions",,Tammy Baldwin,
"Senate Committee on Health, Education, Labor, and Pensions",,Christopher Murphy,
"Senate Committee on Health, Education, Labor, and Pensions",,Elizabeth Warren,
"Senate Committee on Health, Education, Labor, and Pensions",,Tim Kaine,
"Senate Committee on Health, Education, Labor, and Pensions",,Margaret Wood Hassan,
"Senate Committee on Health, Education, Labor, and Pensions",,Tina Smith,
"Senate Committee on Health, Education, Labor, and Pensions",,Doug Jones,
"Senate Committee on Health, Education, Labor, and Pensions",Children and Families,Rand Paul,Chairman
"Senate Committee on Health, Education, Labor, and Pensions",Children and Families,Lisa Murkowski,
"Senate Committee on Health, Education, Labor, and Pensions",Children and Families,Richard Burr,
"Senate Committee on Health, Education, Labor, and Pensions",Children and Families,Bill Cassidy,
"Senate Committee on Health, Education, Labor, and Pensions",Children and Families,Todd Young,
"Senate Committee on Health, Education, Labor, and Pensions",Children and Families,Orrin G. Hatch,
"Senate Committee on Health, Education, Labor, and Pensions",Children and Families,Pat Roberts,
"Senate Committee on Health, Education, Labor, and Pensions",Children and Families,Lamar Alexander,Ex Officio
"Senate Committee on Health, Education, Labor, and Pensions",Children and Families,Robert P. Casey Jr.,Ranking Member
"Senate Committee on Health, Education, Labor, and Pensions",Children and Families,Bernard Sanders,
"Senate Committee on Health, Education, Labor, and Pensions",Children and Families,Michael F. Bennet,
"Senate Committee on Health, Education, Labor, and Pensions",Children and Families,Tim Kaine,
"Senate Committee on Health, Education, Labor, and Pensions",Children and Families,Margaret Wood Hassan,
"Senate Committee on Health, Education, Labor, and Pensions",Children and Families,Tina Smith,
"Senate Committee on Health, Education, Labor, and Pensions",Children and Families,Patty Murray,Ex Officio
"Senate Committee on Health, Education, Labor, and Pensions",Employment and Workplace Safety,Johnny Isakson,Chairman
"Senate Committee on Health, Education, Labor, and Pensions",Employment and Workplace Safety,Pat Roberts,
"Senate Committee on Health, Education, Labor, and Pensions",Employment and Workplace Safety,Tim Scott,
"Senate Committee on Health, Education, Labor, and Pensions",Employment and Workplace Safety,Richard Burr,
"Senate Committee on Health, Education, Labor, and Pensions",Employment and Workplace Safety,Rand Paul,
"Senate Committee on Health, Education, Labor, and Pensions",Employment and Workplace Safety,Bill Cassidy,
"Senate Committee on Health, Education, Labor, and Pensions",Employment and Workplace Safety,Todd Young,
"Senate Committee on Health, Education, Labor, and Pensions",Employment and Workplace Safety,Lamar Alexander,Ex Officio
"Senate Committee on Health, Education, Labor, and Pensions",Employment and Workplace Safety,Tammy Baldwin,Ranking Member
